,study_id,fold_rare,t,p,rare_mantel_r,unrare_mantel_r,rare_unrare_mantel_r
237,865,37,-2.6777319438004943,0.015896367648733367,0.2791954927438814,0.4621825068780153,0.9342277745970419
238,865,38,-2.7039680756438647,0.015049840358081212,0.2774693900058626,0.4621825068780153,0.9339406708720774
239,865,39,-2.6916304498054027,0.015442398070005137,0.2786683614246877,0.4621825068780153,0.9343435978155076
240,865,40,-2.6998010759834767,0.015181343615863874,0.27863499757488885,0.4621825068780153,0.9346003769471544
241,865,41,-2.590829544797187,0.019037576282175506,0.2832082677972345,0.4621825068780153,0.9339421275199657
242,865,42,-2.5615742533250483,0.020222131732946957,0.28524802264790045,0.4621825068780153,0.9343177053602374
243,865,43,-2.7424027233175967,0.013887344484238007,0.27678044602863305,0.4621825068780153,0.9347665867555451
244,865,44,-2.646940377290752,0.016948037870203603,0.2804214382757655,0.4621825068780153,0.9340006805871531
245,865,45,-2.6661457944441893,0.016284545029685793,0.27964049646156425,0.4621825068780153,0.9341327160849994
246,865,46,-2.659149725054075,0.016523311465757917,0.28128422614458115,0.4621825068780153,0.935030250228041
247,865,47,-2.7256233601013675,0.014383839882139426,0.2781582378613467,0.4621825068780153,0.935144495372518
248,865,48,-2.7576397044187995,0.013450787972855816,0.2743200260346836,0.4621825068780153,0.933601718789847
249,865,49,-2.614435799180888,0.018130195008762007,0.28086607670951885,0.4621825068780153,0.9331415794533559
250,865,50,-2.5950004532398245,0.018874170158308834,0.2841756544105521,0.4621825068780153,0.9347808781378004
251,865,51,-2.549614040971219,0.020726295440267384,0.28528176511438225,0.4621825068780153,0.9338939563477163
252,865,52,-2.595474427816522,0.01885568569301488,0.2843444889535757,0.4621825068780153,0.9349173454368247
253,865,53,-2.7055251894595256,0.015000981399129198,0.27715784353958345,0.4621825068780153,0.9337793010813064
254,865,54,-2.750876226354261,0.01364291554188024,0.2765898631222123,0.4621825068780153,0.9349174592996928
255,865,55,-2.6386995051989452,0.01724058738846268,0.2797002268348575,0.4621825068780153,0.9331983823433455
256,865,56,-2.5623808500494856,0.02018855351349713,0.2846947817974795,0.4621825068780153,0.9339508176228261
257,865,57,-2.693798184692975,0.015372722002258588,0.27878495221995137,0.4621825068780153,0.9344983781432754
258,865,58,-2.621952988252665,0.017850005926112633,0.28053878268771726,0.4621825068780153,0.9331840359735649
259,865,59,-2.587672530314748,0.0191621548613079,0.282582043129939,0.4621825068780153,0.9333782974612489
260,865,60,-2.6168228551210713,0.01804077074535604,0.2820527849003038,0.4621825068780153,0.934069615888144
261,865,61,-2.6957871467883563,0.015309057166291717,0.2794947923866513,0.4621825068780153,0.9350539831729343
262,865,62,-2.6464213713494296,0.016966321708674625,0.2826520262071562,0.4621825068780153,0.9355364006049344
263,865,63,-2.660278599795391,0.01648455930018833,0.279223974474318,0.4621825068780153,0.9336354272164883
264,865,64,-2.58971816644453,0.01908134408225548,0.28245131903154924,0.4621825068780153,0.9333606851049081
265,865,65,-2.6211278446699664,0.017880558656138135,0.28005752611506274,0.4621825068780153,0.9328118425429343
266,865,66,-2.615811812583047,0.018078595124937147,0.2809768062962695,0.4621825068780153,0.9332706984800273
267,865,67,-2.5949801046399883,0.01887496411647338,0.28343171067288775,0.4621825068780153,0.9342530284132013
268,865,68,-2.6587971483743504,0.016535432604612543,0.2801841253957301,0.4621825068780153,0.9342535520773668
269,865,69,-2.644018216541542,0.017051227305641792,0.28192531202028753,0.4621825068780153,0.934947849293231
270,865,70,-2.611755590542172,0.018231104946737853,0.28287159811192514,0.4621825068780153,0.934464784735046
271,865,71,-2.639872318455852,0.01719866036753026,0.28111390216989407,0.4621825068780153,0.9342347728986415
272,865,72,-2.728824120942642,0.014287833433164643,0.2777664541225614,0.4621825068780153,0.9349848180409767
273,865,73,-2.600597109301082,0.01865700373254553,0.28196069666345547,0.4621825068780153,0.9334124724606789
274,865,74,-2.6862586962312642,0.01561636487910567,0.2788579466625278,0.4621825068780153,0.934289418388753
275,865,75,-2.696914855826551,0.015273072558064316,0.27867523784428877,0.4621825068780153,0.9345295190814717
276,865,76,-2.613008783527406,0.018183855735297128,0.2817994772266977,0.4621825068780153,0.9337521826033004
277,865,77,-2.6737277989325325,0.016029508643660595,0.27853313464067125,0.4621825068780153,0.933627496053606
278,865,78,-2.60407856798788,0.018523115873606555,0.28368402843237694,0.4621825068780153,0.9347613950940177
279,865,79,-2.6540943233355807,0.01669792479952381,0.2790498914174541,0.4621825068780153,0.9332933846273737
280,865,80,-2.6256865223886225,0.01771238501750827,0.28180334616432334,0.4621825068780153,0.9342126730135139
281,865,81,-2.6684447562333826,0.01620680746900005,0.2814090748849804,0.4621825068780153,0.9354370838753117
